"DABUR" SE LTP=502.05  RSI=37.17472118959122  SUPERTEND=502.616 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:14:29.779351
"TATAMOTORS" SE LTP=183.55  RSI=38.983050847457726  SUPERTEND=184.92476681897185 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:30.562303
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:30.619139
"ICICIGI" SE LTP=1442.75  RSI=42.71356783919592  SUPERTEND=1450.5896306671157 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:32.311625
"POWERGRID" SE LTP=193.5  RSI=38.62068965517233  SUPERTEND=194.78599479125413 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:32.856128
"TCS" LE LTP=2737.7  RSI=55.92343507501286  SUPERTEND=2727.4266558019726 up MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:33.137429
"HAVELLS" SE LTP=825.8  RSI=40.07682458386677  SUPERTEND=830.042083623278 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:34.101836
"TATAMOTORS" SE LTP=183.55  RSI=38.983050847457726  SUPERTEND=184.92476681897185 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:37.898443
"DABUR" SE LTP=502.05  RSI=37.17472118959122  SUPERTEND=502.616 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:14:38.381151
"TCS" LE LTP=2737.7  RSI=55.92343507501286  SUPERTEND=2727.4266558019726 up MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:39.115189
"ICICIGI" SE LTP=1442.75  RSI=42.71356783919592  SUPERTEND=1450.5896306671157 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:39.670705
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:39.936993
"POWERGRID" SE LTP=193.5  RSI=38.62068965517233  SUPERTEND=194.78599479125413 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:40.037723
"HINDPETRO" SE LTP=216.7  RSI=40.59829059829054  SUPERTEND=218.00222222222223 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:14:40.237190
"HAVELLS" SE LTP=825.8  RSI=40.07682458386677  SUPERTEND=830.042083623278 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:41.144765
"POWERGRID" SE LTP=193.5  RSI=38.62068965517233  SUPERTEND=194.78599479125413 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:44.913202
"TATAMOTORS" SE LTP=183.55  RSI=38.983050847457726  SUPERTEND=184.92476681897185 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:46.123416
"DABUR" SE LTP=502.05  RSI=37.17472118959122  SUPERTEND=502.616 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:14:46.781656
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:46.880392
"HINDPETRO" SE LTP=216.7  RSI=40.59829059829054  SUPERTEND=218.00222222222223 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:14:47.279326
"TCS" LE LTP=2737.7  RSI=55.92343507501286  SUPERTEND=2727.4266558019726 up MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:47.998404
"HAVELLS" SE LTP=825.8  RSI=40.07682458386677  SUPERTEND=830.042083623278 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:48.479120
"ICICIGI" SE LTP=1442.75  RSI=42.71356783919592  SUPERTEND=1450.5896306671157 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:48.744410
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:49.912315
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:50.127739
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:50.273350
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:50.326819
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:50.572163
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:50.716775
"HAVELLS" SE LTP=825.8  RSI=40.07682458386677  SUPERTEND=830.042083623278 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:52.495024
"HINDPETRO" SE LTP=216.7  RSI=40.59829059829054  SUPERTEND=218.00222222222223 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:14:53.032587
"TATAMOTORS" SE LTP=183.55  RSI=38.983050847457726  SUPERTEND=184.92476681897185 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:53.254992
"TCS" LE LTP=2737.7  RSI=55.92343507501286  SUPERTEND=2727.4266558019726 up MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:53.303861
"POWERGRID" SE LTP=193.5  RSI=38.62068965517233  SUPERTEND=194.78599479125413 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:53.517327
"ICICIGI" SE LTP=1442.75  RSI=42.71356783919592  SUPERTEND=1450.5896306671157 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:53.742688
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:55.038226
"DABUR" SE LTP=502.05  RSI=37.17472118959122  SUPERTEND=502.616 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:14:56.112022
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:57.144264
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:57.243997
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:57.420525
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:57.568133
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:57.733689
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:57.883328
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:58.018925
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:58.153566
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:58.243359
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:58.373016
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:58.503630
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:58.684185
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:58.779925
"INDIA VIX" SE LTP=18.03  RSI=43.959731543624166  SUPERTEND=18.12650990079792 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:14:58.918569
"MARUTI" Might-Give-A-LE-Signal LTP=7743.4  RSI=60.34765083763696  SUPERTEND=7703.6408162330945 up MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:01.167239
"DLF" Might-Give-A-LE-Signal LTP=208.15  RSI=58.95522388059703  SUPERTEND=206.4097828599884 up MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:03.655430
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:04.740531
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:05.591255
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:06.514074
"MARUTI" LE LTP=7743.4  RSI=60.34765083763696  SUPERTEND=7703.6408162330945 up MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:10.946227
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:15:11.511750
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:11.731128
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:13.619082
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:14.513730
"DLF" LE LTP=208.15  RSI=58.95522388059703  SUPERTEND=206.4097828599884 up MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:14.751093
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:22.830496
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:24.444195
"MARUTI" buy already LTP=7743.4  RSI=60.34765083763696  SUPERTEND=7703.6408162330945 up MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:24.718456
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:25.341788
"DLF" buy already LTP=208.15  RSI=58.95522388059703  SUPERTEND=206.4097828599884 up MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:26.358061
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:15:26.464792
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:35.915839
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:37.067760
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:15:37.128635
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:37.899579
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:15:42.779092
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:46.155619
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:46.662257
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:48.242002
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:50.305852
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:15:54.710453
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:55.310886
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:55.543228
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:58.208524
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:15:58.879996
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:01.935641
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:16:02.925595
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:16:05.648322
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:06.740099
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:10.935034
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:11.150504
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:17.013630
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:17.344743
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:16:18.588269
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:19.220597
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:16:20.906252
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:24.540539
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:26.651897
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:27.112664
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:28.474058
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:16:28.658562
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:29.204104
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:16:35.191090
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:35.411500
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:38.493303
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:39.852843
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:44.831720
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:45.855983
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:16:45.905850
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:47.693073
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:50.539465
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:16:51.233610
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:16:51.640523
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:16:59.385821
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:00.797050
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:03.305238
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:04.405298
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:07.026327
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:12.302191
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:12.824795
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:17:15.144635
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:16.481022
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:18.429814
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:18.631275
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:21.570419
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:17:22.709375
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:25.697512
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:25.760349
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:17:26.653965
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:26.713803
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:35.290844
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:17:37.909845
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:38.104364
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:38.748632
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:43.028200
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:17:45.819702
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:46.037124
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:46.930760
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:55.534769
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:56.051354
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:17:57.933324
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:17:59.924003
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:18:10.075635
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:10.782741
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:14.788036
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:15.300703
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:18.398966
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:19.394312
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:18:23.189129
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:24.092714
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:25.152879
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:25.622430
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:18:28.705444
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:30.229370
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:36.202857
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:18:36.677588
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:37.225124
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:37.602116
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:42.031254
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:45.100052
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:45.493033
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:18:50.512584
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:51.344361
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:56.007896
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:18:59.587330
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:19:01.513183
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:19:04.168086
"HCLTECH" SE LTP=855.3  RSI=39.292364990689066  SUPERTEND=859.2388905734203 down MACD= Cross-Over below line TIMESTAMP=2020-12-07 18:19:07.051379
"ICICIGI" SE LTP=1442.75  RSI=43.634496919917765  SUPERTEND=1450.378 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:19:08.534416
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:19:09.704289
"POWERGRID" SE LTP=193.5  RSI=39.160839160839046  SUPERTEND=194.77217487361952 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:19:16.927556
"DABUR" SE LTP=502.05  RSI=37.45318352059945  SUPERTEND=502.92800000000005 down MACD= No Cross-Over TIMESTAMP=2020-12-07 18:19:17.082144
